"","from_id","from_name","message","created_time","likes_count","id"
"2","100006300314287","Leonardo Freitas Alves","Só se for dos recém-casados que baseiam a vida no conto de fadas moderno. Estou casado há 8 anos, vivo uma relação de 16 e ainda sou muito feliz!","2014-09-14T20:20:55+0000",808,"863247590383912_863434027031935"
"1","100001661985000","Marcos Brandão","Discordo totalmente!Estou namorando minha esposa desde os quinze anos. Vou fazer 53.E ela continuará sendo, pra sempre, a mulher da minha vida.","2014-09-14T20:35:18+0000",461,"863247590383912_863442903697714"
"3","100001882644114","Renan Rodrigues","É muita paixao e pouco amor.","2014-09-14T20:20:34+0000",132,"863247590383912_863433890365282"
"4","1405115984","Anna Zappa","Pra quem acha que casamento é parque de diversão pode até ser. O tal do especialista devia ter pesquisado pessoas mais maduras e menos vazias.","2014-09-14T20:25:04+0000",83,"863247590383912_863437147031623"
"5","1425311077","Wanderlei Dalagnol Filho","Casamento: instituição mais falida do momento, só perde para a Petrobrás, hahaha","2014-09-14T20:22:49+0000",49,"863247590383912_863435260365145"
"6","100003387049843","Milena Queiróz G. Santos","Psicólogo recalcado. Só porque o dele não deu certo vem querer estragar o dos outros. O meu tem 5 anos e foi a melhor coisa que eu fiz em minha vida. Depois, envelhece sozinho e ranzinza e não sabe o porquê! Trouxa!","2014-09-14T20:44:33+0000",40,"863247590383912_863448333697171"
"7","1314289388","Marcia Bueno","Depende com quem você se casa...","2014-09-14T20:22:26+0000",40,"863247590383912_863435063698498"
"8","100001050775808","Adalberto Pereira Passos","Quanta besteira, tenho 18 anos de casado e a felicidade só aumenta.","2014-09-14T20:29:07+0000",34,"863247590383912_863439863698018"
"9","100001925393545","Rubinho Rangel","Como explicar o casamento dos meus pais, chegando aos 40...meus amores, meu tudo!","2014-09-14T20:23:23+0000",29,"863247590383912_863435603698444"
"10","100002738839308","Clicia Cronemberger Soares","discordo, sou feliz há dez anos","2014-09-14T20:22:31+0000",27,"863247590383912_863435117031826"
"11","100000751983491","Julia Sugiuchi","A reportagem não diz que o amor e o casamento acabam em dois anos... Diz das coisas corriqueiros que causam sensação de felicidade, como um casamento (o evento) ou o aumento de salário, por exemplo, que duram no máximo dois anos. A reportagem fala da necessidade de renovação de fatos que trazem felicidade a pessoa, nada a ver com crise conjugal...","2014-09-14T20:47:51+0000",19,"863247590383912_863450200363651"
"12","100006423736773","Norberto Cidinha","Estamos casados a 54 anos! Os casais de hoje já casam pensado: se não der certo separa!","2014-09-14T20:42:35+0000",16,"863247590383912_863446920363979"
"13","100007277772107","Manoel Moreira","Eu estou com minha  esposa a 42 anos casado a 36 hoje de manhã por coincidência ela me disse que esta muito apaixonada  sempre fomos  muito feliz. Porque nunca nós desrespeitamos um ao outro e construímos nosso amor todos os dias","2014-09-14T22:47:07+0000",15,"863247590383912_863499480358723"
"14","100001802336857","Vilma Silva","30 anos de casamento e me casaria de novo com meu marido ❤","2014-09-14T20:27:19+0000",15,"863247590383912_863438933698111"
"26","100000525806345","Matheus Chamim","Diz isso pra minha vó casada a 50 anos. Especialistas, rs","2014-09-14T20:21:11+0000",13,"863247590383912_863434233698581"
"15","100001245284910","Lucas Caetano","Depois de dois anos é amor, então, por isso nem todos aguentam.","2014-09-14T20:21:21+0000",11,"863247590383912_863434320365239"
"16","100003102216815","Murilo Macedo","e frustração dos nunca casados não acaba nunca....","2014-09-14T22:41:10+0000",10,"863247590383912_863497097025628"
"17","100000157024531","Josias Ramos","Estou casado há 4 anos e nossa felicidade só aumenta. Felicidade verdadeira, construída no dia dia, sem paixonites de hollywood. Tanta felicidade, no convívio, na compreensão, no perdão, no crescimento juntos, e ainda mais, no presente que está por vir: tanto amor não coube em nossos corações, acabou se transformando em outro ser especial.","2014-09-14T22:17:17+0000",10,"863247590383912_863488417026496"
"18","100000072386124","Marcio Marques","Pois eu digo que o tal especialista está totalmente equivocado. A minha felicidade já dura 16 anos de casado e 19 de convivência e se tivesse que casar novamente, seria com a mesma mulher. Sabe de nada inocente!!","2014-09-14T21:03:47+0000",10,"863247590383912_863458037029534"
"19","100001262851701","Josue Thadeu","mais quando o amor é abençoado por Deus dura para sempre","2014-09-14T21:07:20+0000",8,"863247590383912_863459560362715"
"20","100000383000117","Henrique Borba","Lógico que acaba em dois anos. Não são mais recém casados. São felizes por serem casados.","2014-09-14T20:45:14+0000",7,"863247590383912_863448773697127"
"54","100001383097463","Dirceu Pontes Dias","Casamento sem Deus no controle, acaba em decepção mesmo!!! Como está escrito: 'Vós, maridos, amai a vossas mulheres, e não vos irriteis contra elas.'Colossenses 3:19","2014-09-14T20:32:47+0000",7,"863247590383912_863441653697839"
